date,title,content,source,url,author,sentiment_polarity
2020-04-20,META Faces Increased Scrutiny Over Content Moderation Policies,Meta Platforms is facing regulatory pressure regarding content moderation policies. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,TechCrunch,https://example.com/news/59966,Jessica Brown,-0.815
2020-04-25,META Strengthens Competition from Snapchat,Meta Platforms is investing heavily to compete with Snapchat in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,CNN Business,https://example.com/news/53917,Lisa Anderson,0.712
2020-04-25,META Strengthens Competition from TikTok,Meta Platforms is investing heavily to compete with TikTok in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,CNN Business,https://example.com/news/32658,John Smith,0.202
2020-04-27,META Faces Increased Scrutiny Over Content Moderation Policies,Meta Platforms is facing regulatory pressure regarding content moderation policies. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,Financial Times,https://example.com/news/53937,Robert Taylor,-0.458
2020-04-28,META misses QQ2 2020 Earnings Expectations,"Meta Platforms reported strong QQ2 2020 results, with revenue increases by 18% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",CNN Business,https://example.com/news/95162,Emma Wilson,0.558
2020-04-29,META Strengthens Competition from TikTok,Meta Platforms is investing heavily to compete with TikTok in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Wall Street Journal,https://example.com/news/37366,,0.776
2020-05-02,META Announces Major Updates to Threads,"Meta Platforms unveiled significant content moderation for Threads, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",TechCrunch,https://example.com/news/99654,,0.738
2020-05-03,META Faces Increased Scrutiny Over Privacy Regulations,Meta Platforms is facing regulatory pressure regarding privacy regulations. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,TechCrunch,https://example.com/news/86163,Maria Garcia,-0.599
2020-05-04,META Faces Increased Scrutiny Over Privacy Regulations,Meta Platforms is facing regulatory pressure regarding privacy regulations. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,Bloomberg,https://example.com/news/76550,Tom Wilson,-0.534
2020-05-06,META misses QQ2 2020 Earnings Expectations,"Meta Platforms reported strong QQ2 2020 results, with revenue decreases by 0% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",Bloomberg,https://example.com/news/38899,Mike Davis,0.27
2020-05-08,META Strengthens Competition from Snapchat,Meta Platforms is investing heavily to compete with Snapchat in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Reuters,https://example.com/news/79469,Sarah Johnson,0.429
2020-05-08,META Faces Increased Scrutiny Over Data Protection Rules,Meta Platforms is facing regulatory pressure regarding data protection rules. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,MarketWatch,https://example.com/news/55544,Jennifer Lee,-0.614
2020-05-09,META Announces Major Updates to Oculus Quest,"Meta Platforms unveiled significant privacy updates for Oculus Quest, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",The Verge,https://example.com/news/26274,Emma Wilson,0.715
2020-05-10,META meets QQ2 2020 Earnings Expectations,"Meta Platforms reported strong QQ2 2020 results, with revenue increases by 3% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",Business Insider,https://example.com/news/71785,Sarah Johnson,0.429
2020-05-11,META Strengthens Competition from Pinterest,Meta Platforms is investing heavily to compete with Pinterest in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Wall Street Journal,https://example.com/news/35994,Lisa Anderson,0.505
2020-05-13,META Announces Major Updates to WhatsApp,"Meta Platforms unveiled significant new algorithms for WhatsApp, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",Financial Times,https://example.com/news/12769,,0.458
2020-05-15,META Announces Major Updates to Facebook,"Meta Platforms unveiled significant content moderation for Facebook, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",BBC News,https://example.com/news/79822,Jennifer Lee,0.433
2020-05-15,META meets QQ2 2020 Earnings Expectations,"Meta Platforms reported strong QQ2 2020 results, with revenue increases by 20% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",The Verge,https://example.com/news/11666,Lisa Anderson,0.82
2020-05-16,META Strengthens Competition from TikTok,Meta Platforms is investing heavily to compete with TikTok in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Wall Street Journal,https://example.com/news/99354,John Smith,0.339
2020-05-17,META Faces Increased Scrutiny Over Content Moderation Policies,Meta Platforms is facing regulatory pressure regarding content moderation policies. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,Wall Street Journal,https://example.com/news/15362,,-0.665
